cik,ticker,title
1324424,EXPE,"Expedia Group, Inc."
1564408,SNAP,Snap Inc
97210,TER,"TERADYNE, INC"
922621,ERIE,ERIE INDEMNITY CO
1352010,EPAM,"EPAM Systems, Inc."
100517,UAL,"United Airlines Holdings, Inc."
1562401,AMH,American Homes 4 Rent
1443646,BAH,Booz Allen Hamilton Holding Corp
1669414,SMPNY,"Sompo Japan Nipponkoa Holdings, Inc./ADR"
217346,TXT,TEXTRON INC
1660134,OKTA,"Okta, Inc."
73124,NTRS,NORTHERN TRUST CORP
1754301,FOXA,Fox Corp
920522,ESS,"ESSEX PROPERTY TRUST, INC."
1438077,JRONY,Jeronimo Martins SGPS SA
1406234,BIP,Brookfield Infrastructure Partners L.P.
8818,AVY,Avery Dennison Corp
789570,MGM,MGM Resorts International
1722482,AVTR,"Avantor, Inc."
1066119,VIV,TELEFONICA BRASIL S.A.
60086,L,LOEWS CORP
1022079,DGX,QUEST DIAGNOSTICS INC
1400691,HDELY,HeidelbergCement AG
1031308,BSY,BENTLEY SYSTEMS INC
1679273,LW,"Lamb Weston Holdings, Inc."
1883685,DKNG,DraftKings Inc.
1263043,SHG,SHINHAN FINANCIAL GROUP CO LTD
1101302,ENTG,ENTEGRIS INC
1751008,APP,AppLovin Corp
1375365,SMCI,"Super Micro Computer, Inc."
1787425,XP,XP Inc.
1810806,U,Unity Software Inc.
1124140,EXAS,EXACT SCIENCES CORP
879169,INCY,INCYTE CORP
896076,MGDDY,MICHELIN COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN /FI
1674101,VRT,Vertiv Holdings Co
1378789,AER,AerCap Holdings N.V.
898293,JBL,JABIL INC
1773383,DT,"Dynatrace, Inc."
106040,WDC,WESTERN DIGITAL CORP
31791,RVTY,"REVVITY, INC."
1286681,DPZ,DOMINOS PIZZA INC
910521,DECK,DECKERS OUTDOOR CORP
790051,CSL,CARLISLE COMPANIES INC
1126975,MMP,"Magellan Midstream Partners, L.P."
1855612,GRAB,Grab Holdings Ltd
91440,SNA,Snap-on Inc
24545,TAP,MOLSON COORS BEVERAGE CO
1001474,KKPNY,KONINKLIJKE KPN N V
1811074,TPL,Texas Pacific Land Corp
105016,WSO,WATSCO INC
23217,CAG,CONAGRA BRANDS INC.
1937926,BAM,Brookfield Asset Management Ltd.
1646972,ACI,"Albertsons Companies, Inc."
945841,POOL,POOL CORP
1402436,SSNC,SS&C Technologies Holdings Inc
74208,UDR,"UDR, Inc."
1025378,WPC,W. P. Carey Inc.
909327,SUZ,Suzano S.A.
1306830,CE,Celanese Corp
1811210,LCID,"Lucid Group, Inc."
1611983,LBRDA,Liberty Broadband Corp
1069202,LII,LENNOX INTERNATIONAL INC
1065696,LKQ,LKQ CORP
1634997,AGR,"Avangrid, Inc."
1748790,AMCR,Amcor plc
93556,SWK,"STANLEY BLACK & DECKER, INC."
75677,PKG,PACKAGING CORP OF AMERICA
1601712,SYF,Synchrony Financial
91419,SJM,J M SMUCKER Co
1281721,SGIOY,SHIONOGI & CO LTD
72331,NDSN,NORDSON CORP
1137789,STX,Seagate Technology Holdings plc
352541,LNT,ALLIANT ENERGY CORP
1547873,PTCAY,PT Chandra Asri Petrochemical Tbk/ADR
1792580,OVV,Ovintiv Inc.
759944,CFG,CITIZENS FINANCIAL GROUP INC/RI
1336920,LDOS,"Leidos Holdings, Inc."
858446,IHG,INTERCONTINENTAL HOTELS GROUP PLC /NEW/
1163653,NMR,NOMURA HOLDINGS INC
1802768,RPRX,Royalty Pharma plc
1445475,BOUYY,Bouygues SA
38777,BEN,FRANKLIN RESOURCES INC
1333141,FMS,Fresenius Medical Care AG & Co. KGaA
877212,ZBRA,ZEBRA TECHNOLOGIES CORP
1841666,APA,APA Corp
811250,HLDCY,HENDERSON LAND DEVELOPMENT COMPANY LTD /FI
895417,ELS,EQUITY LIFESTYLE PROPERTIES INC
1170010,KMX,CARMAX INC
1575965,GLPI,"Gaming & Leisure Properties, Inc."
1897982,AZPN,"Aspen Technology, Inc."
1849253,RYAN,"RYAN SPECIALTY HOLDINGS, INC."
16732,CPB,CAMPBELL SOUP CO
1483994,HTHT,H World Group Ltd
42888,GGG,GRACO INC
1159152,JHX,James Hardie Industries plc
932477,LNVGY,LENOVO GROUP LTD
864749,TRMB,TRIMBLE INC.
110621,RPM,RPM INTERNATIONAL INC/DE/
1447629,LNNGY,Li Ning Co. Ltd.
855658,LSCC,LATTICE SEMICONDUCTOR CORP
62996,MAS,MASCO CORP /DE/
1145197,PODD,INSULET CORP
1285785,MOS,MOSAIC CO
1446444,TKHVY,Turk Hava Yollari A.O.
1711269,EVRG,"Evergy, Inc."
1056696,MANH,MANHATTAN ASSOCIATES INC
1780232,GFL,GFL Environmental Inc.
849399,GEN,Gen Digital Inc.
1370946,OC,Owens Corning
1692819,VST,Vistra Corp.
1786352,BILL,"BILL Holdings, Inc."
1801198,LEGN,Legend Biotech Corp
1385535,GLPEY,"Galp Energia, SGPS, S.A."
891103,MTCH,"Match Group, Inc."
51644,IPG,"INTERPUBLIC GROUP OF COMPANIES, INC."
1046102,RBA,RB GLOBAL INC.
1447669,TWLO,TWILIO INC
1792044,VTRS,Viatris Inc
1564708,NWSA,NEWS CORP
1889539,CRBG,"Corebridge Financial, Inc."
1070750,HST,"HOST HOTELS & RESORTS, INC."
51434,IP,INTERNATIONAL PAPER CO /NEW/
845982,SNN,SMITH & NEPHEW PLC
866374,FLEX,FLEX LTD.
1617640,ZG,"ZILLOW GROUP, INC."
1474432,PSTG,"Pure Storage, Inc."
1527166,CG,Carlyle Group Inc.
1003935,NICE,NICE Ltd.
818686,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD
1135951,RDY,DR REDDYS LABORATORIES LTD
1331875,FNF,"Fidelity National Financial, Inc."
868857,ACM,AECOM
842023,TECH,BIO-TECHNE Corp
895126,CHK,CHESAPEAKE ENERGY CORP
879101,KIM,KIMCO REALTY CORP
1725057,CDAY,Ceridian HCM Holding Inc.
910606,REG,REGENCY CENTERS CORP
874761,AES,AES CORP
1111711,NI,NISOURCE INC.
1588823,TFII,TFI International Inc.
1590895,CZR,"Caesars Entertainment, Inc."
1177702,SAIA,SAIA INC
914475,NBIX,NEUROCRINE BIOSCIENCES INC
1555812,SMKUY,Siam Makro Public Co Limited/ADR
1428439,ROKU,"ROKU, INC"
1915657,DINO,HF Sinclair Corp
1032975,LOGI,LOGITECH INTERNATIONAL S.A.
1650164,TOST,"Toast, Inc."
1468174,H,Hyatt Hotels Corp
1172724,GFI,GOLD FIELDS LTD
873303,SRPT,"Sarepta Therapeutics, Inc."
1794515,ZI,ZoomInfo Technologies Inc.
1609711,GDDY,GoDaddy Inc.
1571283,REXR,"Rexford Industrial Realty, Inc."
779152,JKHY,JACK HENRY & ASSOCIATES INC
1287750,ARCC,ARES CAPITAL CORP
1744676,TME,Tencent Music Entertainment Group
906345,CPT,CAMDEN PROPERTY TRUST
904851,YPF,YPF SOCIEDAD ANONIMA
765880,PEAK,"HEALTHPEAK PROPERTIES, INC."
1219601,CCK,CROWN HOLDINGS INC
1001290,BAP,CREDICORP LTD
12208,BIO,"BIO-RAD LABORATORIES, INC."
1019849,PAG,"PENSKE AUTOMOTIVE GROUP, INC."
77360,PNR,PENTAIR plc
1321732,PEN,Penumbra Inc
1174922,WYNN,WYNN RESORTS LTD
1591698,PCTY,Paylocity Holding Corp
91576,KEY,KEYCORP /NEW/
1289419,MORN,"Morningstar, Inc."
21175,CNA,CNA FINANCIAL CORP
1070423,PAA,PLAINS ALL AMERICAN PIPELINE LP
4457,UHAL,U-Haul Holding Co /NV/
1002638,OTEX,OPEN TEXT CORP
1100682,CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC."
1082554,UTHR,UNITED THERAPEUTICS Corp
320335,GL,GLOBE LIFE INC.
91142,AOS,SMITH A O CORP
1161125,BCH,BANK OF CHILE
1062579,DOX,AMDOCS LTD
1127248,EMRAF,EMERA INC
806968,WPP,WPP plc
59527,LECO,LINCOLN ELECTRIC HOLDINGS INC
726958,CASY,CASEYS GENERAL STORES INC
1734722,PATH,"UiPath, Inc."
913144,RNR,RENAISSANCERE HOLDINGS LTD
105634,EME,"EMCOR Group, Inc."
1699838,CFLT,"Confluent, Inc."
1043277,CHRW,"C. H. ROBINSON WORLDWIDE, INC."
1507079,FND,"Floor & Decor Holdings, Inc."
78128,WTRG,"Essential Utilities, Inc."
1043219,NLY,ANNALY CAPITAL MANAGEMENT INC
1423902,WES,"Western Midstream Partners, LP"
1076378,CX,CEMEX SAB DE CV
96943,TFX,TELEFLEX INC
1333986,EQH,"Equitable Holdings, Inc."
1037540,BXP,BOSTON PROPERTIES INC
1049183,ACCYY,ACCOR
1372920,EDU,New Oriental Education & Technology Group Inc.
82811,RRX,REGAL REXNORD CORP
1545772,BPYPP,Brookfield Property Partners L.P.
1783879,HOOD,"Robinhood Markets, Inc."
46080,HAS,"HASBRO, INC."
1024305,COTY,COTY INC.
1669162,KNSL,"Kinsale Capital Group, Inc."
1579298,BURL,"Burlington Stores, Inc."
1000228,HSIC,HENRY SCHEIN INC
1511737,UI,Ubiquiti Inc.
1015820,QGEN,QIAGEN N.V.
1062066,ALSMY,ALSTOM
812011,MTN,VAIL RESORTS INC
1584509,ARMK,Aramark
769218,AEG,AEGON NV
1665918,USFD,US Foods Holding Corp.
1048695,FFIV,"F5, INC."
916540,DAR,DARLING INGREDIENTS INC.
1327068,USO,"United States Oil Fund, LP"
908255,BWA,BORGWARNER INC
37785,FMC,FMC CORP
1089063,DKS,"DICK'S SPORTING GOODS, INC."
1042046,AFG,AMERICAN FINANCIAL GROUP INC
1604028,WMS,"ADVANCED DRAINAGE SYSTEMS, INC."
1880661,TPG,TPG Inc.
5513,UNM,Unum Group
1109354,BRKR,BRUKER CORP
898174,RGA,REINSURANCE GROUP OF AMERICA INC
1467623,DBX,"DROPBOX, INC."
1177394,SNX,TD SYNNEX CORP
1766502,CHWY,"Chewy, Inc."
800954,OMRNY,OMRON CORP /FI
1261333,DOCU,"DOCUSIGN, INC."
1618673,PFGC,Performance Food Group Co
1579241,ALLE,Allegion plc
1446418,MTLHY,Mitsubishi Chemical Holdings Corp
1858985,ONON,On Holding AG
1604778,QRVO,"Qorvo, Inc."
915389,EMN,EASTMAN CHEMICAL CO
89089,SCI,SERVICE CORP INTERNATIONAL
1767582,LKNCY,Luckin Coffee Inc.
927066,DVA,DAVITA INC.
1732845,WRK,WestRock Co
1043604,JNPR,JUNIPER NETWORKS INC
1720635,NVT,nVent Electric plc
1347557,PAC,Pacific Airport Group
1298675,CUBE,CubeSmart
1073404,GGB,GERDAU S.A.
719955,WSM,WILLIAMS SONOMA INC
1177609,FIVE,"FIVE BELOW, INC"
1436786,OUKPY,Outotec OYJ
1681459,FTI,TechnipFMC plc
1531152,BJ,"BJ's Wholesale Club Holdings, Inc."
822818,CLH,CLEAN HARBORS INC
880266,AGCO,AGCO CORP /DE
1611052,PCOR,"PROCORE TECHNOLOGIES, INC."
1027664,ESLT,ELBIT SYSTEMS LTD
730272,RGEN,REPLIGEN CORP
1127055,VIVHY,VIVENDI
1815846,MNSO,MINISO Group Holding Ltd
1481045,DSEEY,Daiwa Securities Group Inc.
1013871,NRG,"NRG ENERGY, INC."
887225,KEP,KOREA ELECTRIC POWER CORP
20212,CHDN,Churchill Downs Inc
813828,PARA,Paramount Global
764622,PNW,PINNACLE WEST CAPITAL CORP
1455863,COLD,AMERICOLD REALTY TRUST
352915,UHS,UNIVERSAL HEALTH SERVICES INC
1027552,BSAC,BANCO SANTANDER CHILE
1690820,CVNA,CARVANA CO.
1596783,CTLT,"Catalent, Inc."
1635088,ROIV,Roivant Sciences Ltd.
1090425,LAMR,LAMAR ADVERTISING CO/NEW
6201,AAL,American Airlines Group Inc.
1309108,WEX,WEX Inc.
1450123,JBSAY,JBS S.A.
1849853,STVN,Stevanato Group S.p.A.
40729,ALLY,Ally Financial Inc.
1668397,MEDP,"Medpace Holdings, Inc."
737758,TTC,TORO CO
1633931,BLD,TopBuild Corp
794170,TOL,"Toll Brothers, Inc."
1232524,JAZZ,Jazz Pharmaceuticals plc
1492691,KNX,Knight-Swift Transportation Holdings Inc.
1618732,NTNX,"Nutanix, Inc."
1557860,GLOB,Globant S.A.
1170858,SBS,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP
1818874,SOFI,"SoFi Technologies, Inc."
910073,NYCB,NEW YORK COMMUNITY BANCORP INC
1166003,XPO,"XPO, Inc."
1501585,HII,"HUNTINGTON INGALLS INDUSTRIES, INC."
813762,IEP,ICAHN ENTERPRISES L.P.
1616707,W,Wayfair Inc.
1034670,ALV,AUTOLIV INC
1278021,MKTX,MARKETAXESS HOLDINGS INC
1754581,FUTU,Futu Holdings Ltd
1647088,WSC,WillScot Mobile Mini Holdings Corp.
1015650,SKM,SK TELECOM CO LTD
888491,OHI,OMEGA HEALTHCARE INVESTORS INC
96223,JEF,Jefferies Financial Group Inc.
896622,ATR,"APTARGROUP, INC."
831641,TTEK,TETRA TECH INC
216228,ITT,ITT INC.
701985,BBWI,"Bath & Body Works, Inc."
1642545,SWAV,"Shockwave Medical, Inc."
1519751,FBIN,"Fortune Brands Innovations, Inc."
1419612,SEDG,"SOLAREDGE TECHNOLOGIES, INC."
1433270,AR,ANTERO RESOURCES Corp
1023128,LAD,LITHIA MOTORS INC
1845338,MNDY,monday.com Ltd.
1438569,GRFS,Grifols SA
314590,SSL,SASOL LTD
842162,LEA,LEAR CORP
1570585,LBTYA,Liberty Global plc
1021860,NOV,NOV Inc.
1357615,KBR,"KBR, INC."
49600,EGP,EASTGROUP PROPERTIES INC
34903,FRT,FEDERAL REALTY INVESTMENT TRUST
350894,SEIC,SEI INVESTMENTS CO
1529192,VIPS,Vipshop Holdings Ltd
1658566,PR,Permian Resources Corp
1653482,GTLB,Gitlab Inc.
938323,PSO,PEARSON PLC
935494,NATI,NATIONAL INSTRUMENTS CORP
1370637,ETSY,ETSY INC
1342874,TX,Ternium S.A.
929008,WCC,WESCO INTERNATIONAL INC
1509589,CIVI,"CIVITAS RESOURCES, INC."
315852,RRC,RANGE RESOURCES CORP
108312,WWD,"Woodward, Inc."
1206264,TPX,"TEMPUR SEALY INTERNATIONAL, INC."
74260,ORI,OLD REPUBLIC INTERNATIONAL CORP
1308547,DLB,"Dolby Laboratories, Inc."
1173382,CAE,CAE INC
1707753,ESTC,Elastic N.V.
315213,RHI,ROBERT HALF INC.
1442653,ROHCY,"ROHM Co., Ltd."
871464,HNGKY,HONGKONG LAND HOLDINGS LTD /FI
26324,CW,CURTISS WRIGHT CORP
1005284,OLED,UNIVERSAL DISPLAY CORP \PA\
1123452,ASR,SOUTHEAST AIRPORT GROUP
63276,MAT,MATTEL INC /DE/
818479,XRAY,DENTSPLY SIRONA Inc.
723612,CAR,"AVIS BUDGET GROUP, INC."
1037038,RL,RALPH LAUREN CORP
1069157,EWBC,EAST WEST BANCORP INC
1895262,NE,Noble Corp plc
1378992,BERY,"BERRY GLOBAL GROUP, INC."
1528396,GWRE,"Guidewire Software, Inc."
201533,CMS-PB,CONSUMERS ENERGY CO
19584,CHE,CHEMED CORP
355811,GNTX,GENTEX CORP
1302215,HLI,"HOULIHAN LOKEY, INC."
1560385,LSXMA,Liberty Media Corp
1520006,MTDR,Matador Resources Co
29644,DCI,DONALDSON Co INC
851205,CGNX,COGNEX CORP
941221,ICL,ICL Group Ltd.
106640,WHR,WHIRLPOOL CORP /DE/
1826168,TIMB,TIM S.A.
1267238,AIZ,"ASSURANT, INC."
1131383,STN,STANTEC INC
1831097,AGL,"agilon health, inc."
7332,SWN,SOUTHWESTERN ENERGY CO
1838413,YMM,Full Truck Alliance Co. Ltd.
1723089,CHX,ChampionX Corp
892553,GTLS,CHART INDUSTRIES INC
1065837,SKX,SKECHERS USA INC
1446457,BDNNY,Boliden AB
1037976,JLL,JONES LANG LASALLE INC
1535929,VOYA,"Voya Financial, Inc."
1789832,HESM,Hess Midstream LP
1475922,PRI,"Primerica, Inc."
1067428,AU,ANGLOGOLD ASHANTI LTD
801337,WBS,WEBSTER FINANCIAL CORP
1650729,SITE,"SiteOne Landscape Supply, Inc."
769520,MIDD,MIDDLEBY Corp
1852244,GXO,"GXO Logistics, Inc."
85535,RGLD,ROYAL GOLD INC
936395,CIEN,CIENA CORP
70318,THC,TENET HEALTHCARE CORP
1573516,MUSA,Murphy USA Inc.
1330568,SLV,iShares Silver Trust
1600033,ELF,"e.l.f. Beauty, Inc."
71691,NYT,NEW YORK TIMES CO
16058,CACI,CACI INTERNATIONAL INC /DE/
1069878,TREX,TREX CO INC
1558812,MEJHY,MEIJI Holdings Co Ltd/ADR
764065,CLF,CLEVELAND-CLIFFS INC.
717423,MUR,MURPHY OIL CORP
1021635,OGE,OGE ENERGY CORP.
1820953,AFRM,"Affirm Holdings, Inc."
939767,EXEL,"EXELIXIS, INC."
1598110,CYBR,CyberArk Software Ltd.
750004,LNW,"Light & Wonder, Inc."
1818201,CCCS,CCC Intelligent Solutions Holdings Inc.
7536,ARW,"ARROW ELECTRONICS, INC."
1603923,WFRD,Weatherford International plc
1448978,SMBMY,SembCorp Marine Ltd.
1116132,TPR,"TAPESTRY, INC."
100826,UELMO,UNION ELECTRIC CO
1513761,NCLH,Norwegian Cruise Line Holdings Ltd.
751364,NNN,"NNN REIT, INC."
1771917,KRTX,"Karuna Therapeutics, Inc."
1324948,RBC,RBC Bearings INC
1237831,GMED,GLOBUS MEDICAL INC
1474735,GNRC,GENERAC HOLDINGS INC.
1910851,RCM,R1 RCM Inc. /DE
103379,VFC,V F CORP
1449003,ASXFY,ASX Ltd.
785161,EHC,Encompass Health Corp
1408075,GPK,GRAPHIC PACKAGING HOLDING CO
914208,IVZ,Invesco Ltd.
921825,FR,FIRST INDUSTRIAL REALTY TRUST INC
1430162,CSAN,Cosan S.A.
1512544,ITTOY,ITOCHU Techno-Solutions Corporation/ADR
1513845,YNDX,Yandex N.V.
720672,SF,STIFEL FINANCIAL CORP
1637810,FSV,FirstService Corp
66570,MSA,MSA Safety Inc
1035983,FIX,COMFORT SYSTEMS USA INC
1289460,TXRH,"Texas Roadhouse, Inc."
1581068,BRX,Brixmor Property Group Inc.
1163302,X,UNITED STATES STEEL CORP
853816,LSTR,LANDSTAR SYSTEM INC
1856525,CNM,"Core & Main, Inc."
1576873,ABML,AMERICAN BATTERY TECHNOLOGY Co
1486957,BWXT,"BWX Technologies, Inc."
1562088,DUOL,"Duolingo, Inc."
1264136,WF,WOORI FINANCIAL GROUP INC.
350698,AN,"AUTONATION, INC."
1479094,STAG,"STAG Industrial, Inc."
15615,MTZ,MASTEC INC
1465128,STWD,"STARWOOD PROPERTY TRUST, INC."
1157557,CIG,ENERGY CO OF MINAS GERAIS
1534504,PBF,PBF Energy Inc.
1486159,CHRD,Chord Energy Corp
1766363,EDR,"Endeavor Group Holdings, Inc."
1398659,G,Genpact LTD
1749723,NFE,New Fortress Energy Inc.
920371,SSD,"Simpson Manufacturing Co., Inc."
1092699,SPSC,SPS COMMERCE INC
1520697,ACHC,"Acadia Healthcare Company, Inc."
889900,PTEN,PATTERSON UTI ENERGY INC
866291,ALGM,"ALLEGRO MICROSYSTEMS, INC."
1455955,PUTKY,PT United Tractors Tbk / ADR
1358762,RETA,REATA PHARMACEUTICALS INC
1842827,BZ,Kanzhun Ltd
775158,OSK,OSHKOSH CORP
1046257,INGR,Ingredion Inc
1433195,APPF,APPFOLIO INC
1071371,CIB,BANCOLOMBIA SA
1835963,GLBE,Global-E Online Ltd.
885550,CACC,CREDIT ACCEPTANCE CORP
917273,RMBS,RAMBUS INC
1609550,INSP,"Inspire Medical Systems, Inc."
36966,FHN,FIRST HORIZON CORP
704532,ONTO,ONTO INNOVATION INC.
1604821,NTRA,"Natera, Inc."
1050140,DSGX,DESCARTES SYSTEMS GROUP INC
906553,BYD,BOYD GAMING CORP
1451505,RIG,Transocean Ltd.
1546354,DUFRY,Dufry AG/ADR
74303,OLN,OLIN Corp
1046311,CHH,CHOICE HOTELS INTERNATIONAL INC /DE
912767,UFPI,UFP INDUSTRIES INC
1796209,APG,APi Group Corp
918646,EXP,EAGLE MATERIALS INC
1722684,WH,"WYNDHAM HOTELS & RESORTS, INC."
1846832,DLO,dLocal Ltd
1014739,OPCH,"Option Care Health, Inc."
317540,COKE,"Coca-Cola Consolidated, Inc."
1360604,HR,Healthcare Realty Trust Inc
1860742,BLCO,Bausch & Lomb Corp
889331,LFUS,LITTELFUSE INC /DE
84246,RLI,RLI CORP
887936,FCN,"FTI CONSULTING, INC"
1544522,FRSH,Freshworks Inc.
1868778,INFA,Informatica Inc.
1472787,FAF,First American Financial Corp
937098,TNET,"TRINET GROUP, INC."
874015,IONS,IONIS PHARMACEUTICALS INC
1530721,CPRI,Capri Holdings Ltd
39263,CFR,"CULLEN/FROST BANKERS, INC."
230557,SIGI,SELECTIVE INSURANCE GROUP INC
1489079,ADOOY,Adaro Energy PT/ADR/
1049502,MKSI,MKS INSTRUMENTS INC
109563,AIT,APPLIED INDUSTRIAL TECHNOLOGIES INC
701818,KGC,KINROSS GOLD CORP
22444,CMC,COMMERCIAL METALS Co
1423689,AGNC,AGNC Investment Corp.
1852131,NXT,Nextracker Inc.
1619762,IGT,International Game Technology PLC
1448056,NEWR,"NEW RELIC, INC."
1418819,IRDM,Iridium Communications Inc.
1445305,WK,WORKIVA INC
931015,PII,Polaris Inc.
1402388,WFG,"WEST FRASER TIMBER CO., LTD"
1428336,HQY,"HEALTHEQUITY, INC."
1113232,ACLS,AXCELIS TECHNOLOGIES INC
802481,PPC,PILGRIMS PRIDE CORP
1477049,PHYS,Sprott Physical Gold Trust
1571123,SAIC,Science Applications International Corp
1616862,AXTA,Axalta Coating Systems Ltd.
892450,KT,KT CORP
795403,WTS,WATTS WATER TECHNOLOGIES INC
1366561,SMAR,SMARTSHEET INC
22356,CBSH,COMMERCE BANCSHARES INC /MO/
851968,MHK,MOHAWK INDUSTRIES INC
28412,CMA,COMERICA INC /NEW/
1770787,TXG,"10x Genomics, Inc."
275880,PSN,PARSONS CORP
771992,PAAS,PAN AMERICAN SILVER CORP
1437178,EGFEY,EFG Eurobank Ergasias S.A./ADR
1739104,ELAN,Elanco Animal Health Inc
717605,HXL,HEXCEL CORP /DE/
917251,ADC,AGREE REALTY CORP
1592000,ENLC,"EnLink Midstream, LLC"
1884082,PSNY,Polestar Automotive Holding UK PLC
1816007,LU,Lufax Holding Ltd
12659,HRB,H&R BLOCK INC
1748797,DOOO,BRP Inc.
1723690,BILI,Bilibili Inc.
1623925,AM,Antero Midstream Corp
1528849,RH,RH
1477294,ST,Sensata Technologies Holding plc
1449005,JSCPY,JSR Corp.
1612042,ASND,Ascendis Pharma A/S
1018963,ATI,ATI INC
1076930,NOVT,NOVANTA INC
1553915,CRCBY,"Chongqing Rural Commercial Bank Co., Ltd./ADR"
1107843,QLYS,"QUALYS, INC."
1493594,MTSI,"MACOM Technology Solutions Holdings, Inc."
895419,WOLF,"WOLFSPEED, INC."
1422183,FSK,FS KKR Capital Corp
1047127,AMKR,"AMKOR TECHNOLOGY, INC."
1957132,SN,"SharkNinja, Inc."
1666138,ATKR,Atkore Inc.
1334036,CROX,"Crocs, Inc."
1567514,ITCI,"Intra-Cellular Therapies, Inc."
875357,BOKF,BOK FINANCIAL CORP
1447137,BKGFY,Berkeley Group Holdings plc
1786431,REYN,Reynolds Consumer Products Inc.
314808,VAL,Valaris Ltd
1159036,HALO,"HALOZYME THERAPEUTICS, INC."
924805,FRHC,Freedom Holding Corp.
1866368,CWAN,"Clearwater Analytics Holdings, Inc."
1326380,GME,GameStop Corp.
1437774,BZZUY,BUZZI UNICEM S.p.A.
1772016,BRBR,"BELLRING BRANDS, INC."
1703056,ADT,ADT Inc.
1660280,TENB,"Tenable Holdings, Inc."
937556,MASI,MASIMO CORP
1408710,FN,Fabrinet
14930,BC,BRUNSWICK CORP
1655888,OBDC,Blue Owl Capital Corp
932696,NSIT,INSIGHT ENTERPRISES INC
1360901,EVR,Evercore Inc.
91767,SON,SONOCO PRODUCTS CO
1530950,POST,"Post Holdings, Inc."
94845,LEVI,LEVI STRAUSS & CO
109380,ZION,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
1003078,MSM,MSC INDUSTRIAL DIRECT CO INC
913353,CIGI,Colliers International Group Inc.
1212545,WAL,WESTERN ALLIANCE BANCORPORATION
764038,SSB,SouthState Corp
1411207,ALSN,Allison Transmission Holdings Inc
1701732,ALTR,Altair Engineering Inc.
1125376,ENSG,"ENSIGN GROUP, INC"
1142417,NXST,"NEXSTAR MEDIA GROUP, INC."
1576789,WIX,Wix.com Ltd.
1492074,ABCM,Abcam plc
1448893,ESNT,Essent Group Ltd.
1378239,OMAB,Central North Airport Group
1437578,BFAM,BRIGHT HORIZONS FAMILY SOLUTIONS INC.
1068851,PB,PROSPERITY BANCSHARES INC
1637207,PLNT,"Planet Fitness, Inc."
730263,THO,THOR INDUSTRIES INC
28917,DDS,"DILLARD'S, INC."
1115055,PNFP,PINNACLE FINANCIAL PARTNERS INC
1308606,SRC,"SPIRIT REALTY CAPITAL, INC."
1476150,TRNO,Terreno Realty Corp
1842022,DTM,"DT Midstream, Inc."
56047,KEX,KIRBY CORP
1906324,QDEL,QuidelOrtho Corp
1040829,RHP,"Ryman Hospitality Properties, Inc."
1675149,AA,Alcoa Corp
30625,FLS,FLOWSERVE CORP
98362,TKR,TIMKEN CO
899689,VNO,VORNADO REALTY TRUST
102729,VMI,VALMONT INDUSTRIES INC
887153,SIM,"GRUPO SIMEC, S.A.B. de C.V."
1636222,WING,Wingstop Inc.
1433642,HLNE,Hamilton Lane INC
1492422,APLS,"Apellis Pharmaceuticals, Inc."
1286043,KRG,KITE REALTY GROUP TRUST
884614,UGI,UGI CORP /PA/
1520262,ALKS,Alkermes plc.
1562476,TMHC,Taylor Morrison Home Corp
824142,AAON,"AAON, INC."
1061894,GIL,Gildan Activewear Inc.
1583708,S,"SentinelOne, Inc."
1720671,HCP,"HashiCorp, Inc."
1012100,SEE,SEALED AIR CORP/DE
1093691,PLUG,PLUG POWER INC
945764,DEN,DENBURY INC
1124198,FLR,FLUOR CORP
1618563,NSA,National Storage Affiliates Trust
766421,ALK,"ALASKA AIR GROUP, INC."
1124941,BECN,BEACON ROOFING SUPPLY INC
1174169,AQN,ALGONQUIN POWER & UTILITIES CORP.
1692063,SNDR,"Schneider National, Inc."
1567683,CWEN,"Clearway Energy, Inc."
1057877,IDA,IDACORP INC
820318,COHR,COHERENT CORP.
1649094,PCVX,"Vaxcyte, Inc."
1144215,AYI,ACUITY BRANDS INC
1821825,OGN,Organon & Co.
1114700,GGAL,GRUPO FINANCIERO GALICIA SA
1288847,FIVN,"Five9, Inc."
1828108,AUR,"Aurora Innovation, Inc."
1439288,ZWS,Zurn Elkay Water Solutions Corp
1639300,OLLI,"Ollie's Bargain Outlet Holdings, Inc."
1944013,CR,Crane Co
1657853,HTZ,"HERTZ GLOBAL HOLDINGS, INC"
1791863,BEPC,Brookfield Renewable Corp
1128928,FLO,FLOWERS FOODS INC
1442655,NGKSY,"NGK Spark Plug Co., Ltd."
1757073,NVST,Envista Holdings Corp
1819928,DV,"DoubleVerify Holdings, Inc."
1584207,OMF,"OneMain Holdings, Inc."
1820877,AIRC,Apartment Income REIT Corp.
1050446,MSTR,MICROSTRATEGY Inc
833079,MTH,Meritage Homes CORP
1071321,TKC,TURKCELL ILETISIM HIZMETLERI A S
1698990,MGY,Magnolia Oil & Gas Corp
1556593,RITM,Rithm Capital Corp.
876437,MTG,MGIC INVESTMENT CORP
1032220,MMS,"MAXIMUS, INC."
